ID de Licitacion,Institucion Convocante,N de contrato,Titulo de contrato,Categoria,Fecha de firma de contrato,Inicio de Prestacion de Servicios,Empresa,Item Adjudicado,ID del Item,Monto Unitario por Item,Unidad de Medida,Monto total del Item
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,Ventanas tipo balancines (Escuela San Pedro Apóstol),72131601-010,135491,1,135491
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Colocacion de hormigon armado (Vigas de Galería de H°A°, Colegio Ruben Peña)",72131601-004,673590,1,673590
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Aberturas (Vidrios dobles, Colegio Santa Ines)",72131601-010,1013551,1,1013551
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Construccion de desague pluvial (Desagüe Pluvial, Escuela San Pedro Apóstol)",72101510-005,1580000,1,1580000
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Colocacion de hormigon armado (Encadenado inferior 0,15x0,25 cm con Varilla de 8 mm con estribo de varilla 6 mm, Escuela Alfredo Pla)",72131601-004,12324000,1,12324000
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,Instalacion de artefactos de energia electrica (Artefactos eléctricos y ventiladores. Colegio Santa Ines),72102201-003,4740000,1,4740000
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Servicio de pintura (De abertura de madera con barniz, Escuela Mcal Estigarribia)",72131601-012,269390,1,269390
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Cartel metalico con soporte (Cartel de Obra con estructura metálica 1,00x1,30, Colegio Paraguay Brasil)",82101502-004,1224500,1,1224500
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Mamposteria (Muros de elevación De 0,30 para revocar de ladrillos comunes, Escuela Mcal Estigarribia)",72131601-005,750303,1,750303
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Mamposteria (Envarillado bajo aberturas 2 Ø 8 por hilada ( 2 hiladas ), Colegio Santa Ines)",72131601-005,241740,1,241740
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Colocacion de pisos - contrapisos (Piso de Cerámica esmaltada PI4, Colegio Ruben Peña)",72131601-009,9993500,1,9993500
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Colocacion de hormigon armado (Encadenados de H°A° - inferior, Colegio Ruben Peña)",72131601-004,2762004,1,2762004
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Aberturas (De revoque 1: 3 (cemento - arena), Escuela Salto del Monday)",72131601-010,59760,1,59760
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Cartel metalico con soporte (Cartel de Obra con estructura metálica 1,00 x 1,30, Escuela Santa Ines)",82101502-004,1224500,1,1224500
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Construccion e instalaciones electricas (Instalación eléctrica, Escuela Salto del Monday)",72131601-001,3160000,1,3160000
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Servicio de pintura (De aberturas metálicas con pintura sintética, Escuela Santa Ines)",72131601-012,335023,1,335023
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Colocacion de pisos - contrapisos (Contrapiso de H° de cascotes, incluye carpeta, Colegio Ruben Peña)",72131601-009,6359500,1,6359500
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,Construccion de Cerco perimetral (Cercado perimetral con estructura metálica y tejido. Colegio Paraguay Brasil),72101703-007,83345790,1,83345790
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Servicio de pintura (De ladrillos vistos con anti moho incoloro, Colegio Santa Ines)",72131601-012,2637810,1,2637810
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Construccion e instalaciones electricas (Instalación eléctrica, Colegio Santa Ines)",72131601-001,6320000,1,6320000
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Construccion de desague pluvial (Desagüe Pluvial,  Escuela Salto del Monday)",72101510-005,1580000,1,1580000
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Servicio de pintura (De tirantes de hormigón al látex color cemento y tejuelones al látex color cerámico, Colegio Santa Ines)",72131601-012,2359335,1,2359335
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Construccion/Colocacion de techo/tinglado (Techo De Chapa galvanizada de Zinc, sobre estructura metálica c/ perfiles y ángulos con pintura antióxido. Escuela San Roque)",72131601-007,75639575,1,75639575
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Construcción de muralla o muro (De 0,15 visto a una cara de ladrillos de 3 agujeros., Escuela Salto del Monday)",72101703-003,3251640,1,3251640
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Aberturas (Para bóxer enchapados con formica, Escuela Salto del Monday)",72131601-010,1587900,1,1587900
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Limpieza de obra (Limpieza final, Escuela Mcal Estigarribia)",72131601-013,790000,1,790000
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Instalaciones sanitarias (Cámara séptica de 0,70 x 1,50, Escuela San Pedro Apóstol)",72131601-011,1422000,1,1422000
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Mamposteria (De 0,30 visto a una cara de ladrillos de 3 agujeros, Escuela Santa Ines)",72131601-005,1866375,1,1866375
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Servicio de pintura (De ladrillos vistos con anti moho incoloro, Colegio Ruben Peña)",72131601-012,4138020,1,4138020
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Servicio de Excavación Estructural (Excavación y carga de cimiento con P.B.C, Colegio Ruben Peña)",72103004-001,7874825,1,7874825
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Preparacion de obra (Arenero, Escuela San Blas)",72131601-002,2370000,1,2370000
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Preparacion de obra (Demolición de bloque existente, limpieza y preparación del terreno, Escuela Mcal Estigarribia)",72131601-002,11850000,1,11850000
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Pilar (Pilar de 13 x 20 Cm con Varilla de 8 mm y estribo de varilla 6 mm, Escuela Alfredo Pla)",72131601-015,9211400,1,9211400
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Cartel metalico con soporte (Cartel de Obra con estructura metálica 1,00x1,30, Colegio Santa Ines)",82101502-004,1224500,1,1224500
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,Envarillado bajo aberturas 2 ø 8 por hilada (2 hiladas) (Escuela San Pedro Apóstol),72131601-010,241740,1,241740
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,Pinturas De paredes al látex (Escuela San Pedro Apóstol),72131601-012,2236806,1,2236806
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Servicio de pintura (De paredes al látex, Colegio Ruben Peña)",72131601-012,3339567,1,3339567
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Preparacion de obra (Marcación y Replanteo, Escuela San Pedro Apóstol)",72131601-002,5196866,1,5196866
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Mampostería de nivelación de 0,30 cm (Escuela San Pedro Apóstol)",72131601-005,3089295,1,3089295
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Mamposteria (De 0,15 visto a una cara de ladrillos de 3 agujeros. Colegio Santa Ines)",72131601-005,3251640,1,3251640
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Preparacion de obra (Pizarrón, Escuela Mcal Estigarribia)",72131601-002,2686000,1,2686000
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Servicio de pintura (De paredes al látex acrílico, Escuela Salto del Monday)",72131601-012,1676301,1,1676301
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Servicio de pintura (De paredes al látex, Escuela Mcal Estigarribia)",72131601-012,3339567,1,3339567
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,Revoques (Zócalo cerámico,72131601-008,59566,1,59566
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Cartel metalico con soporte (Cartel de Obra con estructura metálica 1,00x1,30, Colegio Santa Ines)",82101502-004,1224500,1,1224500
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Construcción de muralla o muro (De 0,30 visto a una cara de ladrillos de 3 agujeros., Escuela Salto del Monday)",72101703-003,1866375,1,1866375
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Muro de nivelación de 0,30 cm ((Escuela San Pedro Apóstol)",72101703-003,1109026,1,1109026
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Mamposteria (Envarillado bajo aberturas 2 Ø 8 por hilada (2 hiladas), Escuela Mcal Estigarribia)",72131601-005,846090,1,846090
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Servicio de pintura (De abertura de madera con barniz, Escuela Santa Ines)",72131601-012,269390,1,269390
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Colocacion de hormigon armado (Viga superior, Esc. Santo Domingo de Guzmán)",72131601-004,14385960,1,14385960
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Relleno y compactacion de terreno (Relleno y apisonado de interiores, Escuela Mcal Estigarribia)",72102905-001,3952431,1,3952431
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,Servicio de Excavación Estructural (Excavación y carga de cimiento con PBC. Colegio Santa Ines),72103004-001,4711434,1,4711434
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Construccion/Colocacion de techo/tinglado (De tejas y tejuelones prensadas a máquina con tirantes y vigas de H°A°, Escuela Mcal Estigarribia)",72131601-007,52939836,1,52939836
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,Pintura de aberturas metálicas con pintura sintética (Escuela San Pedro Apóstol),72131601-012,13035,1,13035
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Revoques (De viga cumbrera, galería y encadenado de H° A°, Colegio Ruben Peña)",72131601-008,1315508,1,1315508
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Colocacion de hormigon armado (Zapata de Hº de 0,80 x 0,80 con Varilla de 8 mm, Escuela Alfredo Pla)",72131601-004,20097600,1,20097600
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Cartel metalico con soporte (Cartel de Obra con estructura metálica 1,00x1,30, Escuela San Lorenzo)",82101502-004,1224500,1,1224500
372962,Municipalidad de Presidente Franco,LP-30152-20-188824,CONSTRUCCIONES VARIAS EN DISTINTAS INSTITUCIONES EDUCATIVAS DE CIUDAD PDTE. FRANCO.,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",2020-05-27T12:00:00-04:00,,MEGGA IMP.EXP. SOCIEDAD ANONIMA,"Limpieza de obra (Limpieza final, Colegio Paraguay Brasil)",72131601-013,790000,1,790000
